% Langmuir characteristic curve

% U (Volt)	I (A)
-8.599000	-2.388842E-7
-8.587000	-2.515735E-7
-8.575000	-2.261950E-7
-8.563000	-1.923181E-7
-8.551000	-1.796288E-7
-8.539000	-4.037283E-7
-8.527000	-3.741588E-7
-8.515000	-1.542503E-7
-8.503000	-5.898764E-7
-8.491000	-3.275927E-7
-8.479000	-2.938323E-7
-8.467000	-4.798640E-7
-8.455000	-3.953464E-7
-8.442500	-4.798640E-7
-8.430500	-9.499490E-8
-8.418500	-3.614696E-7
-8.406500	-3.234018E-7
-8.394500	-3.065215E-7
-8.382500	-2.726447E-7
-8.370500	-2.430752E-7
-8.358500	-2.768356E-7
-8.346500	-2.895249E-7
-8.334500	-4.080357E-7
-8.322500	-2.980232E-7
-8.310500	-1.415610E-7
-8.298500	-1.161825E-7
-8.286500	-3.065215E-7
-8.274500	-5.179318E-7
-8.262500	-3.910391E-7
-8.250500	-4.291069E-7
-8.238500	-3.065215E-7
-8.226500	-3.149034E-7
-8.214500	-2.768356E-7
-8.202500	-6.170012E-9
-8.190500	-1.584413E-7
-8.178500	-1.796288E-7
-8.166500	-1.754379E-7
-8.154500	-2.008164E-7
-8.142500	-2.641464E-7
-8.130500	-3.149034E-7
-8.118500	-5.010515E-7
-8.106500	-3.445894E-7
-8.094500	-2.726447E-7
-8.082500	-5.686888E-7
-8.070500	-3.487803E-7
-8.058500	-4.883623E-7
-8.046500	-2.176967E-7
-8.034500	-4.037283E-7
-8.022500	-1.669396E-7
-8.010500	-1.542503E-7
-7.998500	-1.584413E-7
-7.986500	-1.796288E-7
-7.974500	-1.119915E-7
-7.962500	-2.176967E-7
-7.950500	-3.868481E-7
-7.938500	-8.230563E-8
-7.926500	-4.376052E-7
-7.914500	-2.684537E-7
-7.902500	-4.544854E-7
-7.890500	-3.445894E-7
-7.878500	-2.980232E-7
-7.866500	-3.319001E-7
-7.854500	-2.176967E-7
-7.842500	-1.584413E-7
-7.830500	-1.034932E-7
-7.818000	-1.754379E-7
-7.806000	-1.923181E-7
-7.794000	-2.388842E-7
-7.782000	-1.542503E-7
-7.770000	-2.557645E-7
-7.758000	-2.176967E-7
-7.746000	-2.853340E-7
-7.734000	-1.838198E-7
-7.722000	-3.234018E-7
-7.710000	-2.515735E-7
-7.698000	-2.557645E-7
-7.686000	-1.669396E-7
-7.674000	-1.330627E-7
-7.662000	-2.050074E-7
-7.650000	-1.288718E-7
-7.638000	-9.930227E-8
-7.626000	1.037261E-7
-7.614000	-1.203734E-7
-7.602000	-1.161825E-7
-7.590000	-1.034932E-7
-7.578000	-1.796288E-7
-7.566000	-3.065215E-7
-7.554000	-1.076842E-7
-7.542000	-2.641464E-7
-7.530000	-2.430752E-7
-7.518000	-2.853340E-7
-7.506000	-4.854519E-8
-7.494000	-9.930227E-8
-7.482000	-1.542503E-7
-7.470000	-4.004687E-8
-7.458000	-1.034932E-7
-7.446000	-1.330627E-7
-7.434000	1.967419E-7
-7.422000	6.402843E-9
-7.410000	-2.316665E-8
-7.398000	-1.246808E-7
-7.386000	-1.979060E-9
-7.374000	-3.022142E-7
-7.362000	-2.726447E-7
-7.350000	-6.542541E-8
-7.338000	1.586741E-7
-7.326000	-1.076842E-7
-7.314000	1.671724E-7
-7.302000	9.953510E-8
-7.290000	1.206063E-7
-7.278000	7.415656E-8
-7.266000	9.103678E-8
-7.254000	8.684583E-8
-7.242000	1.629815E-7
-7.230000	1.798617E-7
-7.218000	6.146729E-8
-7.206000	3.024470E-7
-7.193500	9.953510E-8
-7.181500	2.559973E-7
-7.169500	-1.076842E-7
-7.157500	-6.123446E-8
-7.145500	2.306188E-7
-7.133500	7.415656E-8
-7.121500	2.728775E-7
-7.109500	3.236346E-7
-7.097500	2.855668E-7
-7.085500	3.870809E-7
-7.073500	2.094312E-7
-7.061500	3.997702E-7
-7.049500	1.925509E-7
-7.037500	3.870809E-7
-7.025500	2.306188E-7
-7.013500	2.433080E-7
-7.001500	3.912719E-7
-6.989500	5.011680E-7
-6.977500	2.982561E-7
-6.965500	5.096663E-7
-6.953500	7.253839E-7
-6.941500	6.238697E-7
-6.929500	5.223555E-7
-6.917500	7.676426E-7
-6.905500	7.718336E-7
-6.893500	7.380731E-7
-6.881500	1.029810E-6
-6.869500	8.860370E-7
-6.857500	9.156065E-7
-6.845500	7.253839E-7
-6.833500	1.059379E-6
-6.821500	9.282958E-7
-6.809500	8.987263E-7
-6.797500	1.046690E-6
-6.785500	1.097447E-6
-6.773500	1.232838E-6
-6.761500	1.300476E-6
-6.749500	1.435750E-6
-6.737500	1.486507E-6
-6.725500	1.296168E-6
-6.713500	1.372304E-6
-6.701500	1.765555E-6
-6.689500	1.533073E-6
-6.677500	1.490698E-6
-6.665500	1.495006E-6
-6.653500	1.575332E-6
-6.641500	1.858687E-6
-6.629500	1.727603E-6
-6.617500	1.934706E-6
-6.605500	2.048910E-6
-6.593500	1.858687E-6
-6.581500	2.306886E-6
-6.569000	2.133544E-6
-6.557000	2.539484E-6
-6.545000	2.822839E-6
-6.533000	2.776273E-6
-6.521000	2.674758E-6
-6.509000	2.852408E-6
-6.497000	3.000372E-6
-6.485000	3.004563E-6
-6.473000	3.135763E-6
-6.461000	3.241468E-6
-6.449000	3.423309E-6
-6.437000	3.516325E-6
-6.425000	3.660098E-6
-6.413000	3.727735E-6
-6.401000	4.171743E-6
-6.389000	4.167552E-6
-6.377000	4.167552E-6
-6.365000	4.560803E-6
-6.353000	4.708767E-6
-6.341000	4.632631E-6
-6.329000	4.920177E-6
-6.317000	5.038572E-6
-6.305000	5.250098E-6
-6.293000	5.461508E-6
-6.281000	5.465699E-6
-6.269000	5.816692E-6
-6.257000	6.176182E-6
-6.245000	6.002723E-6
-6.233000	6.497488E-6
-6.221000	6.670947E-6
-6.209000	6.755465E-6
-6.197000	7.169903E-6
-6.185000	7.440569E-6
-6.173000	7.740804E-6
-6.161000	8.150935E-6
-6.149000	8.108676E-6
-6.137000	8.408912E-6
-6.125000	8.721836E-6
-6.113000	9.000883E-6
-6.101000	9.055948E-6
-6.089000	9.588664E-6
-6.077000	9.770505E-6
-6.065000	1.012580E-5
-6.053000	1.059088E-5
-6.041000	1.090381E-5
-6.029000	1.141976E-5
-6.017000	1.132244E-5
-6.005000	1.197367E-5
-5.993000	1.243886E-5
-5.981000	1.280254E-5
-5.969000	1.311966E-5
-5.957000	1.346646E-5
-5.944500	1.385121E-5
-5.932500	1.450244E-5
-5.920500	1.474773E-5
-5.908500	1.513679E-5
-5.896500	1.577951E-5
-5.884500	1.608825E-5
-5.872500	1.650688E-5
-5.860500	1.708616E-5
-5.848500	1.759792E-5
-5.836500	1.816032E-5
-5.824500	1.862121E-5
-5.812500	1.934438E-5
-5.800500	1.991517E-5
-5.788500	2.044800E-5
-5.776500	2.116268E-5
-5.764500	2.153055E-5
-5.752500	2.207188E-5
-5.740500	2.281612E-5
-5.728500	2.343347E-5
-5.716500	2.408889E-5
-5.704500	2.493046E-5
-5.692500	2.534059E-5
-5.680500	2.617366E-5
-5.668500	2.692640E-5
-5.656500	2.781861E-5
-5.644500	2.866867E-5
-5.632500	2.907880E-5
-5.620500	3.020361E-5
-5.608500	3.088021E-5
-5.596500	3.173447E-5
-5.584500	3.241107E-5
-5.572500	3.328640E-5
-5.560500	3.401376E-5
-5.548500	3.494823E-5
-5.536500	3.599271E-5
-5.524500	3.693998E-5
-5.512500	3.793370E-5
-5.500500	3.878365E-5
-5.488500	3.993395E-5
-5.476500	4.101649E-5
-5.464500	4.207785E-5
-5.452500	4.323234E-5
-5.440500	4.426413E-5
-5.428500	4.549464E-5
-5.416500	4.674634E-5
-5.404500	4.770630E-5
-5.392500	4.880154E-5
-5.380500	5.005323E-5
-5.368500	5.146977E-5
-5.356500	5.256082E-5
-5.344500	5.368993E-5
-5.332500	5.513185E-5
-5.320000	5.653163E-5
-5.308000	5.791860E-5
