% Langmuir characteristic curve

% U (Volt)	I (A)
22.400000	-4.354119E-5
22.459999	-4.057586E-5
22.520000	-2.448261E-5
22.580000	-2.574921E-5
22.639999	-2.828240E-5
22.700001	-3.167987E-5
22.760000	-2.405047E-5
22.820000	-3.337860E-5
22.879999	-2.026558E-6
22.940001	-2.193451E-5
23.000000	-4.269183E-5
23.059999	-1.981854E-5
23.120001	-7.957220E-6
23.180000	-3.294647E-5
23.240000	-3.845990E-5
23.299999	-2.913177E-5
23.360001	-1.177192E-6
23.420000	-2.278388E-5
23.480000	-2.151728E-5
23.540001	-2.066791E-5
23.600000	-4.099309E-5
23.660000	-2.363324E-5
23.719999	-2.701581E-5
23.780001	-3.083050E-5
23.840000	-2.531707E-5
23.900000	-1.981854E-5
23.959999	-3.379583E-5
24.020000	-3.293157E-6
24.080000	-2.489984E-5
24.139999	-3.124774E-5
24.200001	-3.337860E-5
24.260000	-2.956390E-5
24.320000	-2.278388E-5
24.379999	-3.337860E-5
24.440001	-3.294647E-5
24.500000	-1.981854E-5
24.559999	-2.616644E-5
24.620001	-1.938641E-5
24.680000	-4.559755E-6
24.740000	-2.066791E-5
24.799999	-3.464520E-5
24.860001	-2.744794E-5
24.920000	-2.193451E-5
24.980000	-2.363324E-5
25.040001	-3.124774E-5
25.100000	-2.363324E-5
25.160000	-2.278388E-5
25.219999	-2.659857E-5
25.280001	-2.998114E-5
25.340000	-4.142523E-6
25.400000	-4.269183E-5
25.459999	-2.786517E-5
25.520000	-2.531707E-5
25.580000	-1.938641E-5
25.639999	-2.871454E-5
25.700001	-1.770258E-5
25.760000	-3.209710E-5
25.820000	-2.193451E-5
25.879999	-2.616644E-5
25.940001	-4.057586E-5
26.000000	-2.235174E-5
26.059999	-4.354119E-5
26.120001	-3.294647E-5
26.180000	-2.405047E-5
26.240000	-3.294647E-5
26.299999	-3.591180E-5
26.360001	-2.701581E-5
26.420000	8.940697E-8
26.480000	-3.124774E-5
26.540001	-2.489984E-5
26.600000	-3.252923E-5
26.660000	-3.124774E-5
26.719999	-3.294647E-5
26.780001	-6.048381E-5
26.840000	-3.379583E-5
26.900000	-3.930926E-5
26.959999	-2.616644E-5
27.020000	-2.871454E-5
27.080000	-2.659857E-5
27.139999	-4.310906E-5
27.200001	-2.405047E-5
27.260000	-3.972650E-5
27.320000	-3.845990E-5
27.379999	-2.363324E-5
27.440001	-4.099309E-5
27.500000	-2.023578E-5
27.559999	-2.448261E-5
27.620001	-8.374453E-6
27.680000	-4.991889E-6
27.740000	-1.770258E-5
27.799999	-2.574921E-5
27.860001	-1.303852E-5
27.920000	-3.337860E-5
27.980000	-1.811981E-5
28.040001	-2.363324E-5
28.100000	-2.235174E-5
28.160000	-2.363324E-5
28.219999	-4.227459E-5
28.280001	-2.786517E-5
28.344999	-4.142523E-6
28.405001	-2.531707E-5
28.465000	-2.574921E-5
28.525000	-2.363324E-5
28.584999	-2.193451E-5
28.645000	-2.193451E-5
28.705000	-2.871454E-5
28.764999	-1.938641E-5
28.825001	-3.293157E-6
28.885000	-2.659857E-5
28.945000	-2.023578E-5
29.004999	-2.531707E-5
29.065001	-2.320111E-5
29.125000	-3.761053E-5
29.184999	-3.294647E-5
29.245001	-3.464520E-5
29.305000	-1.896918E-5
29.365000	-3.634393E-5
29.424999	-2.531707E-5
29.485001	-2.151728E-5
29.545000	-2.235174E-5
29.605000	-2.235174E-5
29.665001	-4.142523E-6
