% Langmuir characteristic curve

% U (Volt)	I (A)
-11.793500	-3.445894E-7
-11.787500	-1.161825E-7
-11.781500	-2.218876E-7
-11.775500	-1.203734E-7
-11.769500	1.490116E-8
-11.763500	-1.161825E-7
-11.757500	-1.754379E-7
-11.751500	-3.614696E-7
-11.745500	-3.953464E-7
-11.739500	-4.122267E-7
-11.733500	-3.953464E-7
-11.727500	-2.599554E-7
-11.721500	-4.714821E-7
-11.715500	-3.360910E-7
-11.709500	-2.642628E-7
-11.703500	-1.373701E-7
-11.697500	-2.345769E-7
-11.691500	-3.445894E-7
-11.685500	-9.499490E-8
-11.679500	-1.246808E-7
-11.673500	-6.123446E-8
-11.667500	-1.457520E-7
-11.661500	-6.542541E-8
-11.655500	-2.261950E-7
-11.649500	-3.107125E-7
-11.643500	-3.911555E-7
-11.637500	-4.122267E-7
-11.631500	-3.530877E-7
-11.625500	-5.010515E-7
-11.619500	-2.599554E-7
-11.613500	-2.472661E-7
-11.607500	-2.853340E-7
-11.601500	-3.741588E-7
-11.595500	-1.457520E-7
-11.589500	-6.123446E-8
-11.583500	-4.004687E-8
-11.577500	-1.627486E-7
-11.571500	-2.176967E-7
-11.565500	-2.176967E-7
-11.559500	-3.107125E-7
-11.553500	-3.360910E-7
-11.547500	-3.868481E-7
-11.541500	-3.995374E-7
-11.535500	-3.614696E-7
-11.529500	-3.234018E-7
-11.523500	-2.896413E-7
-11.517500	-2.135057E-7
-11.511500	-1.711305E-7
-11.505500	-8.661300E-8
-11.499500	-9.930227E-8
-11.493500	-1.034932E-7
-11.487500	-9.930227E-8
-11.481500	-2.050074E-7
-11.475500	-2.091983E-7
-11.469500	-3.487803E-7
-11.463500	-2.726447E-7
-11.457500	-5.264301E-7
-11.451500	-4.165340E-7
-11.445500	-3.150199E-7
-11.439500	-4.122267E-7
-11.433500	-2.261950E-7
-11.427500	-3.107125E-7
-11.421500	-2.938323E-7
-11.415500	-1.542503E-7
-11.409500	-2.261950E-7
-11.403500	-7.811468E-8
-11.397500	-1.711305E-7
-11.391500	-2.091983E-7
-11.385500	-2.303859E-7
-11.379500	-3.277091E-7
-11.373500	-3.657769E-7
-11.367500	-3.234018E-7
-11.361500	-3.699679E-7
-11.355500	-2.472661E-7
-11.349500	-3.319001E-7
-11.343500	-1.203734E-7
-11.337500	-2.261950E-7
-11.331500	-1.415610E-7
-11.325500	-5.692709E-8
-11.319500	-6.123446E-8
-11.313500	-8.661300E-8
-11.307500	-1.373701E-7
-11.301500	-2.261950E-7
-11.295500	-2.515735E-7
-11.289500	-2.642628E-7
-11.283500	-4.461035E-7
-11.277500	-4.672911E-7
-11.271500	-3.319001E-7
-11.265500	-3.826572E-7
-11.259500	-3.784662E-7
-11.253500	-3.107125E-7
-11.247500	-1.203734E-7
-11.241500	-2.135057E-7
-11.235500	-1.542503E-7
-11.229500	-2.472661E-7
-11.223500	-3.585592E-8
-11.217500	-1.119915E-7
-11.211500	-1.203734E-7
-11.205500	-1.627486E-7
-11.199500	-2.008164E-7
-11.193500	-3.150199E-7
-11.187500	-2.599554E-7
-11.181000	-3.445894E-7
-11.175000	-3.530877E-7
-11.169000	-4.249159E-7
-11.163000	-3.699679E-7
-11.157000	-2.642628E-7
-11.151000	-1.965091E-7
-11.145000	-1.923181E-7
-11.139000	-6.123446E-8
-11.133000	-7.811468E-8
-11.127000	-1.415610E-7
-11.121000	-1.330627E-7
-11.115000	-1.838198E-7
-11.109000	-2.430752E-7
-11.103000	-4.714821E-7
-11.097000	-3.530877E-7
-11.091000	-3.657769E-7
-11.085000	-3.319001E-7
-11.079000	-2.896413E-7
-11.073000	-3.234018E-7
-11.067000	-3.530877E-7
-11.061000	-1.711305E-7
-11.055000	-5.273614E-8
-11.049000	-3.154855E-8
-11.043000	-6.961636E-8
-11.037000	-2.345769E-7
-11.031000	-1.457520E-7
-11.025000	-2.135057E-7
-11.019000	-2.515735E-7
-11.013000	-3.107125E-7
-11.007000	-3.319001E-7
-11.001000	-4.038448E-7
-10.995000	-5.053589E-7
-10.989000	-4.038448E-7
-10.983000	-2.811430E-7
-10.977000	-2.515735E-7
-10.971000	-1.923181E-7
-10.965000	-2.261950E-7
-10.959000	-1.542503E-7
-10.953000	-1.203734E-7
-10.947000	-1.161825E-7
-10.941000	-1.203734E-7
-10.935000	-3.995374E-7
-10.929000	-1.584413E-7
-10.923000	-3.107125E-7
-10.917000	-3.953464E-7
-10.911000	-4.165340E-7
-10.905000	-3.784662E-7
-10.899000	-2.980232E-7
-10.893000	-4.376052E-7
-10.887000	-2.811430E-7
-10.881000	-9.080395E-8
-10.875000	-2.642628E-7
-10.869000	-1.288718E-7
-10.863000	-9.080395E-8
-10.857000	-9.080395E-8
-10.851000	-1.203734E-7
-10.845000	-1.965091E-7
-10.839000	-1.965091E-7
-10.833000	-2.769521E-7
-10.827000	-3.319001E-7
-10.821000	-3.826572E-7
-10.815000	-4.968606E-7
-10.809000	-2.938323E-7
-10.803000	-3.234018E-7
-10.797000	-2.769521E-7
-10.791000	-2.642628E-7
-10.785000	1.071021E-8
-10.779000	-5.273614E-8
-10.773000	-1.881272E-7
-10.767000	-9.930227E-8
-10.761000	-1.373701E-7
-10.755000	-1.119915E-7
-10.749000	-1.796288E-7
-10.743000	-3.614696E-7
-10.737000	-3.150199E-7
-10.731000	-3.784662E-7
-10.725000	-2.980232E-7
-10.719000	-2.472661E-7
-10.713000	-3.065215E-7
-10.707000	-3.065215E-7
-10.701000	-4.841713E-7
-10.695000	-1.754379E-7
-10.689000	-6.961636E-8
-10.683000	-1.203734E-7
-10.677000	-1.203734E-7
-10.671000	2.759043E-8
-10.665000	-8.230563E-8
-10.659000	-4.587928E-7
-10.653000	-3.530877E-7
-10.647000	-2.896413E-7
-10.641000	-3.614696E-7
-10.635000	-3.614696E-7
-10.629000	-3.530877E-7
-10.623000	-2.980232E-7
-10.617000	-2.769521E-7
-10.611000	-2.345769E-7
-10.605000	-1.669396E-7
-10.599000	-7.392373E-8
-10.593000	-8.661300E-8
-10.587000	-9.499490E-8
-10.581000	-7.811468E-8
-10.575000	-1.246808E-7
-10.569000	-2.303859E-7
-10.563000	-3.234018E-7
-10.557000	-2.980232E-7
-10.551000	-3.995374E-7
-10.545000	-3.826572E-7
-10.539000	-4.080357E-7
-10.533000	-4.165340E-7
-10.527000	-2.896413E-7
-10.521000	-2.050074E-7
-10.515000	-1.627486E-7
-10.509000	-1.076842E-7
-10.503000	-1.466833E-8
-10.497000	-9.499490E-8
-10.491000	-9.499490E-8
-10.484500	-1.542503E-7
-10.478500	-3.530877E-7
-10.472500	-1.796288E-7
-10.466500	-2.599554E-7
-10.460500	-4.038448E-7
-10.454500	-3.826572E-7
-10.448500	-4.968606E-7
-10.442500	-3.403984E-7
-10.436500	-2.980232E-7
-10.430500	-2.388842E-7
-10.424500	-2.261950E-7
-10.418500	-2.091983E-7
-10.412500	-1.076842E-7
-10.406500	-5.273614E-8
-10.400500	5.296897E-8
-10.394500	-9.499490E-8
-10.388500	-1.796288E-7
-10.382500	-1.500593E-7
-10.376500	-3.614696E-7
-10.370500	-3.530877E-7
-10.364500	-3.953464E-7
-10.358500	-3.784662E-7
-10.352500	-3.360910E-7
-10.346500	-3.530877E-7
-10.340500	-3.403984E-7
-10.334500	-2.472661E-7
-10.328500	-1.669396E-7
-10.322500	-1.288718E-7
-10.316500	-1.119915E-7
-10.310500	-7.811468E-8
-10.304500	3.608875E-8
-10.298500	-1.457520E-7
-10.292500	-2.218876E-7
-10.286500	-1.881272E-7
-10.280500	-2.599554E-7
-10.274500	-3.192108E-7
-10.268500	-3.784662E-7
-10.262500	-4.292233E-7
-10.256500	-1.965091E-7
-10.250500	-2.261950E-7
-10.244500	-1.881272E-7
-10.238500	-7.811468E-8
-10.232500	-1.923181E-7
-10.226500	-9.930227E-8
-10.220500	-9.499490E-8
-10.214500	-9.930227E-8
-10.208500	-1.979060E-9
-10.202500	-1.754379E-7
-10.196500	-1.923181E-7
-10.190500	-2.642628E-7
-10.184500	-3.403984E-7
-10.178500	-4.841713E-7
-10.172500	-3.150199E-7
-10.166500	-3.150199E-7
-10.160500	-2.388842E-7
-10.154500	-2.008164E-7
-10.148500	-1.965091E-7
-10.142500	-1.119915E-7
-10.136500	-1.466833E-8
-10.130500	-7.811468E-8
-10.124500	1.909211E-8
-10.118500	-7.811468E-8
-10.112500	-2.008164E-7
-10.106500	-1.542503E-7
-10.100500	-2.853340E-7
-10.094500	-3.741588E-7
-10.088500	-3.572786E-7
-10.082500	-4.376052E-7
-10.076500	-4.292233E-7
-10.070500	-1.330627E-7
-10.064500	-1.669396E-7
-10.058500	-1.161825E-7
-10.052500	-1.161825E-7
-10.046500	-6.542541E-8
-10.040500	-6.961636E-8
-10.034500	-1.965091E-7
-10.028500	-1.203734E-7
-10.022500	-1.711305E-7
-10.016500	-3.023306E-7
-10.010500	-3.107125E-7
-10.004500	-4.672911E-7
-9.998500	-3.065215E-7
-9.992500	-2.811430E-7
-9.986500	-3.530877E-7
-9.980500	-2.303859E-7
-9.974500	-3.234018E-7
-9.968500	-2.811430E-7
-9.962500	-1.246808E-7
-9.956500	-5.692709E-8
-9.950500	-3.154855E-8
-9.944500	-1.466833E-8
-9.938500	-1.796288E-7
-9.932500	-2.091983E-7
-9.926500	-2.008164E-7
-9.920500	-3.403984E-7
-9.914500	-3.360910E-7
-9.908500	-2.769521E-7
-9.902500	-3.995374E-7
-9.896500	-1.754379E-7
-9.890500	-3.403984E-7
-9.884500	-3.277091E-7
-9.878500	-3.065215E-7
-9.872500	-1.965091E-7
-9.866500	-6.123446E-8
-9.860500	-4.423782E-8
-9.854500	2.211891E-9
-9.848500	-2.735760E-8
-9.842500	-9.930227E-8
-9.836500	-1.754379E-7
-9.830500	-2.388842E-7
-9.824500	-2.388842E-7
-9.818500	-3.530877E-7
-9.812500	-4.292233E-7
-9.806500	-2.769521E-7
-9.800000	-3.784662E-7
-9.794000	-1.923181E-7
-9.788000	-1.373701E-7
-9.782000	-9.499490E-8
-9.776000	-1.047738E-8
-9.770000	-8.661300E-8
-9.764000	-4.423782E-8
-9.758000	-1.542503E-7
-9.752000	6.565824E-8
-9.746000	-2.515735E-7
-9.740000	-2.091983E-7
-9.734000	-2.135057E-7
-9.728000	-3.234018E-7
-9.722000	-3.023306E-7
-9.716000	-1.965091E-7
-9.710000	-3.360910E-7
-9.704000	-2.642628E-7
-9.698000	-2.345769E-7
-9.692000	-1.457520E-7
-9.686000	-1.076842E-7
-9.680000	-3.585592E-8
-9.674000	-3.585592E-8
-9.668000	-1.711305E-7
-9.662000	-1.076842E-7
-9.656000	-1.881272E-7
-9.650000	-1.542503E-7
-9.644000	-3.023306E-7
-9.638000	-3.487803E-7
-9.632000	-1.542503E-7
-9.626000	-3.360910E-7
-9.620000	-3.657769E-7
-9.614000	-2.472661E-7
-9.608000	-2.599554E-7
-9.602000	-1.119915E-7
-9.596000	2.211891E-9
-9.590000	-4.004687E-8
-9.584000	-7.392373E-8
-9.578000	-1.457520E-7
-9.572000	-3.154855E-8
-9.566000	3.178138E-8
-9.560000	-9.080395E-8
-9.554000	-2.176967E-7
-9.548000	-2.896413E-7
-9.542000	-2.896413E-7
-9.536000	-3.150199E-7
-9.530000	-2.515735E-7
-9.524000	-2.176967E-7
-9.518000	-2.472661E-7
-9.512000	-1.119915E-7
-9.506000	-8.230563E-8
-9.500000	1.332955E-7
-9.494000	-6.961636E-8
-9.488000	-1.796288E-7
-9.482000	-4.423782E-8
-9.476000	-1.500593E-7
-9.470000	-1.457520E-7
-9.464000	-2.472661E-7
-9.458000	-2.896413E-7
-9.452000	-2.980232E-7
-9.446000	-2.261950E-7
-9.440000	-2.853340E-7
