% Langmuir characteristic curve

% U (Volt)	I (A)
117.095001	4.019972E-5
117.035004	4.022091E-5
116.974998	4.027167E-5
116.915001	4.003057E-5
116.855003	4.006026E-5
116.794998	4.007714E-5
116.735001	4.033512E-5
116.675003	4.014478E-5
116.614998	4.018284E-5
116.555000	4.011940E-5
116.495003	4.016596E-5
116.434998	3.967120E-5
116.375000	3.968389E-5
116.315002	3.977271E-5
116.254997	3.955280E-5
116.195000	3.933290E-5
116.135002	3.933709E-5
116.074997	3.924838E-5
116.014999	3.924838E-5
115.955002	3.920181E-5
115.894997	3.929902E-5
115.834999	3.922719E-5
115.775002	3.915525E-5
115.714996	3.947248E-5
115.654999	3.928633E-5
115.595001	3.936247E-5
115.535004	3.915955E-5
115.474998	3.890577E-5
115.415001	3.880856E-5
115.355003	3.876630E-5
115.294998	3.855908E-5
115.235001	3.835186E-5
115.175003	3.839412E-5
115.114998	3.828842E-5
115.055000	3.825885E-5
114.995003	3.828423E-5
114.934998	3.833917E-5
114.875000	3.842800E-5
114.815002	3.837305E-5
114.754997	3.845757E-5
114.695000	3.835186E-5
114.635002	3.817002E-5
114.574997	3.802625E-5
114.514999	3.790366E-5
114.455002	3.769645E-5
114.394997	3.754417E-5
114.334999	3.744266E-5
114.275002	3.752299E-5
114.209999	3.738771E-5
114.150002	3.736652E-5
114.089996	3.744266E-5
114.029999	3.732427E-5
113.970001	3.732007E-5
113.910004	3.751030E-5
113.849998	3.753568E-5
113.790001	3.738771E-5
113.730003	3.714673E-5
113.669998	3.704941E-5
113.610001	3.699027E-5
113.550003	3.668154E-5
113.489998	3.660121E-5
113.430000	3.636442E-5
113.370003	3.645325E-5
113.309998	3.634323E-5
113.250000	3.636442E-5
113.190002	3.631786E-5
113.129997	3.637711E-5
113.070000	3.634742E-5
113.010002	3.640668E-5
112.949997	3.641518E-5
112.889999	3.635173E-5
112.830002	3.601762E-5
112.769997	3.621634E-5
112.709999	3.592460E-5
112.650002	3.592041E-5
112.589996	3.573427E-5
112.529999	3.565825E-5
112.470001	3.545103E-5
112.410004	3.536639E-5
112.349998	3.541715E-5
112.290001	3.554404E-5
112.230003	3.508735E-5
112.169998	3.526499E-5
112.110001	3.518455E-5
112.050003	3.521424E-5
111.989998	3.537070E-5
111.930000	3.534101E-5
111.870003	3.512960E-5
111.809998	3.518455E-5
111.750000	3.519305E-5
111.690002	3.477861E-5
111.629997	3.460527E-5
111.570000	3.453344E-5
111.510002	3.448268E-5
111.449997	3.437698E-5
111.389999	3.417814E-5
111.330002	3.434729E-5
111.269997	3.416545E-5
111.209999	3.421202E-5
111.150002	3.436429E-5
111.089996	3.441924E-5
111.029999	3.423740E-5
110.970001	3.422890E-5
110.910004	3.414438E-5
110.849998	3.403018E-5
110.790001	3.389060E-5
110.730003	3.370875E-5
110.669998	3.336626E-5
110.610001	3.336626E-5
110.550003	3.326475E-5
110.489998	3.299839E-5
110.430000	3.255019E-5
110.370003	3.260095E-5
110.309998	3.283343E-5
110.250000	3.268966E-5
110.190002	3.274041E-5
110.129997	3.267277E-5
110.070000	3.259245E-5
110.010002	3.240642E-5
109.949997	3.268546E-5
109.889999	3.227952E-5
109.830002	3.220758E-5
109.769997	3.191165E-5
109.709999	3.181433E-5
109.650002	3.170862E-5
109.589996	3.162830E-5
109.529999	3.163249E-5
109.470001	3.163680E-5
109.410004	3.167486E-5
109.349998	3.165787E-5
109.290001	3.175519E-5
109.230003	3.166217E-5
109.169998	3.172131E-5
109.110001	3.164099E-5
109.050003	3.147603E-5
108.989998	3.140001E-5
108.930000	3.125193E-5
108.870003	3.119698E-5
108.809998	3.125623E-5
108.750000	3.091793E-5
108.690002	3.102783E-5
108.629997	3.080373E-5
108.570000	3.071490E-5
108.510002	3.054994E-5
108.449997	3.079954E-5
108.389999	3.063877E-5
108.324997	3.078685E-5
108.264999	3.081642E-5
108.205002	3.070221E-5
108.144997	3.068952E-5
108.084999	3.054994E-5
108.025002	3.039779E-5
107.964996	3.022444E-5
107.904999	3.016519E-5
107.845001	2.995378E-5
107.785004	2.978882E-5
107.724998	2.968730E-5
107.665001	2.997916E-5
107.605003	2.980151E-5
107.544998	2.966623E-5
107.485001	2.975925E-5
107.425003	2.981839E-5
107.364998	2.978463E-5
107.305000	2.975506E-5
107.245003	2.961128E-5
107.184998	2.961548E-5
107.125000	2.944632E-5
107.065002	2.905307E-5
107.004997	2.923911E-5
106.945000	2.904888E-5
106.885002	2.869789E-5
106.824997	2.886273E-5
106.764999	2.903619E-5
106.705002	2.876972E-5
106.644997	2.891349E-5
106.584999	2.889242E-5
106.525002	2.888811E-5
106.464996	2.874434E-5
106.404999	2.868939E-5
106.345001	2.871477E-5
106.285004	2.865132E-5
106.224998	2.861745E-5
106.165001	2.845679E-5
106.105003	2.835528E-5
106.044998	2.805504E-5
105.985001	2.797053E-5
