% Langmuir characteristic curve

% U (Volt)	I (A)
48.845001	-1.076842E-7
48.849998	-3.529713E-7
48.855000	-3.699679E-7
48.865002	-3.741588E-7
48.869999	-4.037283E-7
48.875000	-3.234018E-7
48.880001	-3.275927E-7
48.884998	-3.360910E-7
48.895000	-2.811430E-7
48.900002	-1.372537E-7
48.904999	-8.649658E-8
48.910000	-1.542503E-7
48.915001	-1.711305E-7
48.924999	-3.154855E-8
48.930000	-2.514571E-7
48.935001	-2.176967E-7
48.939999	-3.149034E-7
48.945000	-4.714821E-7
48.955002	-4.756730E-7
48.959999	-4.249159E-7
48.965000	-4.629837E-7
48.970001	-2.303859E-7
48.974998	-3.022142E-7
48.985001	-2.599554E-7
48.990002	-2.980232E-7
48.994999	-1.796288E-7
49.000000	-1.330627E-7
49.005001	-1.415610E-7
49.014999	-6.961636E-8
49.020000	-1.542503E-7
49.025002	-3.783498E-7
49.029999	-2.684537E-7
49.035000	-4.968606E-7
49.044998	-3.572786E-7
49.049999	-4.671747E-7
49.055000	-4.037283E-7
49.060001	-4.207250E-7
49.064999	-3.572786E-7
49.075001	-3.445894E-7
49.080002	-2.091983E-7
49.084999	-1.415610E-7
49.090000	-1.203734E-7
49.095001	-1.245644E-7
49.105000	5.727634E-8
49.110001	-2.387678E-7
49.115002	-4.249159E-7
49.119999	-3.022142E-7
49.125000	-3.402820E-7
49.134998	-3.487803E-7
49.139999	-3.868481E-7
49.145000	-6.660121E-7
49.150002	-4.968606E-7
49.154999	-3.149034E-7
49.165001	-2.811430E-7
49.169998	-1.584413E-7
49.174999	-1.415610E-7
49.180000	-7.811468E-8
49.185001	-1.034932E-7
49.195000	-6.170012E-9
49.200001	-1.076842E-7
49.205002	-2.472661E-7
49.209999	-2.514571E-7
49.215000	-3.360910E-7
49.224998	-3.572786E-7
49.230000	-5.349284E-7
49.235001	-5.771872E-7
49.240002	-4.080357E-7
49.244999	-2.641464E-7
49.255001	-2.514571E-7
49.259998	-8.230563E-8
49.264999	-3.154855E-8
49.270000	-1.626322E-7
49.275002	-8.649658E-8
49.285000	-2.684537E-7
49.290001	-1.245644E-7
